anio_mes, region_id, sucursal_id, atributo1, nombre_atributo1, atributo2, nombre_atributo2, atributo3, nombre_atributo3
2017-03-01,9,28,4140,Afluencia,36,Núm. asesores,19.00,Promedio de asesores en atención
2017-03-01,9,30,3315,Afluencia,22,Núm. asesores,17.09,Promedio de asesores en atención
2017-03-01,9,31,7862,Afluencia,48,Núm. asesores,28.03,Promedio de asesores en atención
2017-03-01,9,32,7310,Afluencia,33,Núm. asesores,28.55,Promedio de asesores en atención
2017-03-01,9,33,8270,Afluencia,44,Núm. asesores,23.68,Promedio de asesores en atención
2017-03-01,9,34,5248,Afluencia,31,Núm. asesores,17.90,Promedio de asesores en atención
2017-03-01,9,35,11992,Afluencia,72,Núm. asesores,37.48,Promedio de asesores en atención
2017-03-01,9,36,9572,Afluencia,52,Núm. asesores,31.65,Promedio de asesores en atención
2017-03-01,9,37,10511,Afluencia,46,Núm. asesores,26.35,Promedio de asesores en atención
2017-03-01,9,39,16790,Afluencia,73,Núm. asesores,39.84,Promedio de asesores en atención
2017-03-01,9,40,11039,Afluencia,42,Núm. asesores,25.65,Promedio de asesores en atención
2017-03-01,9,41,12013,Afluencia,44,Núm. asesores,26.39,Promedio de asesores en atención
2017-03-01,9,42,17570,Afluencia,78,Núm. asesores,42.58,Promedio de asesores en atención
2017-03-01,9,43,5707,Afluencia,30,Núm. asesores,16.42,Promedio de asesores en atención
2017-03-01,9,44,4275,Afluencia,24,Núm. asesores,14.29,Promedio de asesores en atención
2017-03-01,9,45,11570,Afluencia,60,Núm. asesores,36.29,Promedio de asesores en atención
2017-03-01,9,46,14413,Afluencia,72,Núm. asesores,39.87,Promedio de asesores en atención
2017-03-01,9,47,6412,Afluencia,39,Núm. asesores,20.68,Promedio de asesores en atención
2017-03-01,9,48,5252,Afluencia,32,Núm. asesores,17.52,Promedio de asesores en atención
2017-03-01,9,49,5281,Afluencia,35,Núm. asesores,20.87,Promedio de asesores en atención
2017-03-01,9,50,17311,Afluencia,63,Núm. asesores,37.94,Promedio de asesores en atención
2017-03-01,9,51,9836,Afluencia,52,Núm. asesores,29.03,Promedio de asesores en atención
2017-03-01,9,52,5271,Afluencia,32,Núm. asesores,18.58,Promedio de asesores en atención
2017-03-01,9,54,6455,Afluencia,38,Núm. asesores,18.10,Promedio de asesores en atención
2017-03-01,9,55,5880,Afluencia,40,Núm. asesores,19.35,Promedio de asesores en atención
2017-03-01,9,56,6823,Afluencia,46,Núm. asesores,26.71,Promedio de asesores en atención
2017-03-01,9,58,15995,Afluencia,68,Núm. asesores,37.35,Promedio de asesores en atención
2017-03-01,9,59,2790,Afluencia,30,Núm. asesores,12.65,Promedio de asesores en atención
2017-03-01,9,60,3411,Afluencia,18,Núm. asesores,15.55,Promedio de asesores en atención
2017-03-01,9,61,8282,Afluencia,40,Núm. asesores,21.32,Promedio de asesores en atención
2017-03-01,9,62,3873,Afluencia,26,Núm. asesores,12.68,Promedio de asesores en atención
2017-03-01,9,63,2258,Afluencia,15,Núm. asesores,7.13,Promedio de asesores en atención
2017-03-01,9,64,4222,Afluencia,28,Núm. asesores,15.13,Promedio de asesores en atención
2017-03-01,9,65,6522,Afluencia,35,Núm. asesores,18.61,Promedio de asesores en atención
2017-03-01,9,67,3173,Afluencia,23,Núm. asesores,11.90,Promedio de asesores en atención
2017-03-01,9,68,9884,Afluencia,47,Núm. asesores,24.77,Promedio de asesores en atención
2017-03-01,9,69,4419,Afluencia,36,Núm. asesores,19.32,Promedio de asesores en atención
2017-03-01,9,70,5381,Afluencia,40,Núm. asesores,22.39,Promedio de asesores en atención
2017-03-01,9,71,7757,Afluencia,42,Núm. asesores,21.26,Promedio de asesores en atención
2017-03-01,9,72,5517,Afluencia,44,Núm. asesores,24.65,Promedio de asesores en atención
2017-03-01,9,73,1678,Afluencia,20,Núm. asesores,11.55,Promedio de asesores en atención
2018-03-01,9,1,4168,Afluencia,22,Núm. asesores,17.53,Promedio de asesores en atención
2018-03-01,9,2,2247,Afluencia,18,Núm. asesores,13.26,Promedio de asesores en atención
2018-03-01,9,3,9928,Afluencia,43,Núm. asesores,27.90,Promedio de asesores en atención
2018-03-01,9,4,5265,Afluencia,38,Núm. asesores,17.59,Promedio de asesores en atención
2018-03-01,9,5,3935,Afluencia,26,Núm. asesores,19.58,Promedio de asesores en atención
2018-03-01,9,6,8789,Afluencia,45,Núm. asesores,22.97,Promedio de asesores en atención
2018-03-01,9,7,9498,Afluencia,51,Núm. asesores,26.62,Promedio de asesores en atención
2018-03-01,9,8,5197,Afluencia,37,Núm. asesores,21.00,Promedio de asesores en atención
2018-03-01,9,10,4159,Afluencia,27,Núm. asesores,20.47,Promedio de asesores en atención
2018-03-01,9,11,8017,Afluencia,36,Núm. asesores,17.97,Promedio de asesores en atención
2018-03-01,9,12,540,Afluencia,4,Núm. asesores,3.11,Promedio de asesores en atención
2018-03-01,9,13,2107,Afluencia,14,Núm. asesores,9.53,Promedio de asesores en atención
2018-03-01,9,14,3646,Afluencia,23,Núm. asesores,17.53,Promedio de asesores en atención
2018-03-01,9,15,8066,Afluencia,40,Núm. asesores,23.52,Promedio de asesores en atención
2018-03-01,9,17,8132,Afluencia,29,Núm. asesores,17.83,Promedio de asesores en atención
2018-03-01,9,18,6475,Afluencia,43,Núm. asesores,32.11,Promedio de asesores en atención
2018-03-01,9,19,4492,Afluencia,27,Núm. asesores,23.84,Promedio de asesores en atención
2018-03-01,9,20,6773,Afluencia,33,Núm. asesores,18.90,Promedio de asesores en atención
2018-03-01,9,21,7312,Afluencia,33,Núm. asesores,19.10,Promedio de asesores en atención
2018-03-01,9,22,12071,Afluencia,46,Núm. asesores,25.10,Promedio de asesores en atención
2018-03-01,9,23,7916,Afluencia,40,Núm. asesores,21.48,Promedio de asesores en atención
2018-03-01,9,24,5437,Afluencia,28,Núm. asesores,15.79,Promedio de asesores en atención
2018-03-01,9,25,9328,Afluencia,39,Núm. asesores,29.16,Promedio de asesores en atención
2018-03-01,9,26,6537,Afluencia,27,Núm. asesores,14.76,Promedio de asesores en atención
2018-03-01,9,27,6021,Afluencia,32,Núm. asesores,26.79,Promedio de asesores en atención
2018-03-01,9,28,2476,Afluencia,31,Núm. asesores,15.28,Promedio de asesores en atención
2018-03-01,9,30,2417,Afluencia,18,Núm. asesores,12.53,Promedio de asesores en atención
2018-03-01,9,31,8529,Afluencia,45,Núm. asesores,23.61,Promedio de asesores en atención
2018-03-01,9,32,5797,Afluencia,28,Núm. asesores,24.47,Promedio de asesores en atención
2018-03-01,9,33,7486,Afluencia,38,Núm. asesores,19.62,Promedio de asesores en atención
2018-03-01,9,34,5171,Afluencia,31,Núm. asesores,15.77,Promedio de asesores en atención
2018-03-01,9,35,11915,Afluencia,65,Núm. asesores,34.24,Promedio de asesores en atención
2018-03-01,9,36,10459,Afluencia,45,Núm. asesores,26.00,Promedio de asesores en atención
2018-03-01,9,37,14303,Afluencia,55,Núm. asesores,33.07,Promedio de asesores en atención
2018-03-01,9,39,15327,Afluencia,72,Núm. asesores,36.68,Promedio de asesores en atención
2018-03-01,9,40,10646,Afluencia,41,Núm. asesores,25.21,Promedio de asesores en atención
2018-03-01,9,41,11645,Afluencia,43,Núm. asesores,26.72,Promedio de asesores en atención
2018-03-01,9,42,16376,Afluencia,77,Núm. asesores,43.32,Promedio de asesores en atención
2018-03-01,9,43,5774,Afluencia,34,Núm. asesores,19.83,Promedio de asesores en atención
2018-03-01,9,44,3804,Afluencia,24,Núm. asesores,13.21,Promedio de asesores en atención
2018-03-01,9,45,9917,Afluencia,52,Núm. asesores,30.79,Promedio de asesores en atención
2018-03-01,9,46,16564,Afluencia,70,Núm. asesores,40.19,Promedio de asesores en atención
2018-03-01,9,47,5875,Afluencia,31,Núm. asesores,18.03,Promedio de asesores en atención
2018-03-01,9,48,6176,Afluencia,29,Núm. asesores,16.72,Promedio de asesores en atención
2018-03-01,9,49,5151,Afluencia,28,Núm. asesores,15.79,Promedio de asesores en atención
2018-03-01,9,50,18669,Afluencia,60,Núm. asesores,36.61,Promedio de asesores en atención
2018-03-01,9,51,10313,Afluencia,47,Núm. asesores,25.45,Promedio de asesores en atención
2018-03-01,9,52,5585,Afluencia,27,Núm. asesores,16.97,Promedio de asesores en atención
2018-03-01,9,54,7108,Afluencia,37,Núm. asesores,17.14,Promedio de asesores en atención
2018-03-01,9,55,5669,Afluencia,40,Núm. asesores,20.21,Promedio de asesores en atención
2018-03-01,9,56,8413,Afluencia,41,Núm. asesores,21.10,Promedio de asesores en atención
2018-03-01,9,58,14204,Afluencia,63,Núm. asesores,35.59,Promedio de asesores en atención
2018-03-01,9,59,2067,Afluencia,26,Núm. asesores,11.76,Promedio de asesores en atención
2018-03-01,9,60,2678,Afluencia,18,Núm. asesores,14.53,Promedio de asesores en atención
2018-03-01,9,61,6475,Afluencia,40,Núm. asesores,18.14,Promedio de asesores en atención
2018-03-01,9,62,4411,Afluencia,29,Núm. asesores,13.93,Promedio de asesores en atención
2018-03-01,9,63,2018,Afluencia,14,Núm. asesores,7.03,Promedio de asesores en atención
2018-03-01,9,64,4569,Afluencia,28,Núm. asesores,15.17,Promedio de asesores en atención
2018-03-01,9,65,8249,Afluencia,38,Núm. asesores,19.29,Promedio de asesores en atención
2018-03-01,9,67,3258,Afluencia,21,Núm. asesores,11.66,Promedio de asesores en atención
2018-03-01,9,68,10364,Afluencia,42,Núm. asesores,21.69,Promedio de asesores en atención
2018-03-01,9,69,5643,Afluencia,28,Núm. asesores,14.72,Promedio de asesores en atención
2018-03-01,9,70,6493,Afluencia,36,Núm. asesores,19.77,Promedio de asesores en atención
2018-03-01,9,71,8284,Afluencia,40,Núm. asesores,21.76,Promedio de asesores en atención
2018-03-01,9,72,6775,Afluencia,40,Núm. asesores,24.31,Promedio de asesores en atención
2018-03-01,9,73,1971,Afluencia,18,Núm. asesores,9.76,Promedio de asesores en atención
2018-09-01,9,1,4210,Afluencia,22,Núm. asesores,18.40,Promedio de asesores en atención
2018-09-01,9,2,2073,Afluencia,18,Núm. asesores,13.65,Promedio de asesores en atención
2018-09-01,9,3,9223,Afluencia,41,Núm. asesores,26.03,Promedio de asesores en atención
2018-09-01,9,4,4461,Afluencia,37,Núm. asesores,17.47,Promedio de asesores en atención
2018-09-01,9,5,4042,Afluencia,26,Núm. asesores,19.85,Promedio de asesores en atención
2018-09-01,9,6,8906,Afluencia,43,Núm. asesores,23.57,Promedio de asesores en atención
2018-09-01,9,7,9734,Afluencia,48,Núm. asesores,25.87,Promedio de asesores en atención
2018-09-01,9,8,5554,Afluencia,35,Núm. asesores,20.33,Promedio de asesores en atención
2018-09-01,9,10,3822,Afluencia,28,Núm. asesores,19.60,Promedio de asesores en atención
2018-09-01,9,11,7230,Afluencia,35,Núm. asesores,18.23,Promedio de asesores en atención
2018-09-01,9,12,597,Afluencia,3,Núm. asesores,3.00,Promedio de asesores en atención
2018-09-01,9,13,2859,Afluencia,18,Núm. asesores,13.05,Promedio de asesores en atención
2018-09-01,9,14,3768,Afluencia,24,Núm. asesores,17.95,Promedio de asesores en atención
2018-09-01,9,15,8090,Afluencia,36,Núm. asesores,20.30,Promedio de asesores en atención
2018-09-01,9,17,7898,Afluencia,34,Núm. asesores,18.23,Promedio de asesores en atención
2018-09-01,9,18,6267,Afluencia,43,Núm. asesores,32.15,Promedio de asesores en atención
2018-09-01,9,19,4437,Afluencia,26,Núm. asesores,19.55,Promedio de asesores en atención
2018-09-01,9,20,5873,Afluencia,32,Núm. asesores,18.87,Promedio de asesores en atención
2018-09-01,9,21,6577,Afluencia,30,Núm. asesores,16.83,Promedio de asesores en atención
2018-09-01,9,22,11154,Afluencia,42,Núm. asesores,25.70,Promedio de asesores en atención
2018-09-01,9,23,7581,Afluencia,41,Núm. asesores,20.07,Promedio de asesores en atención
2018-09-01,9,24,4856,Afluencia,27,Núm. asesores,15.07,Promedio de asesores en atención
2018-09-01,9,25,8428,Afluencia,34,Núm. asesores,28.70,Promedio de asesores en atención
2018-09-01,9,26,7144,Afluencia,28,Núm. asesores,15.53,Promedio de asesores en atención
2018-09-01,9,27,5765,Afluencia,32,Núm. asesores,24.80,Promedio de asesores en atención
2018-09-01,9,28,3070,Afluencia,29,Núm. asesores,15.30,Promedio de asesores en atención
2018-09-01,9,30,2597,Afluencia,14,Núm. asesores,11.45,Promedio de asesores en atención
2018-09-01,9,31,8238,Afluencia,47,Núm. asesores,25.97,Promedio de asesores en atención
2018-09-01,9,32,5621,Afluencia,27,Núm. asesores,21.35,Promedio de asesores en atención
2018-09-01,9,33,6568,Afluencia,36,Núm. asesores,16.67,Promedio de asesores en atención
2018-09-01,9,34,4096,Afluencia,28,Núm. asesores,14.00,Promedio de asesores en atención
2018-09-01,9,35,9571,Afluencia,60,Núm. asesores,31.30,Promedio de asesores en atención
2018-09-01,9,36,10292,Afluencia,46,Núm. asesores,24.70,Promedio de asesores en atención
2018-09-01,9,37,12058,Afluencia,51,Núm. asesores,30.63,Promedio de asesores en atención
2018-09-01,9,39,13073,Afluencia,63,Núm. asesores,32.53,Promedio de asesores en atención
2018-09-01,9,40,10606,Afluencia,44,Núm. asesores,25.50,Promedio de asesores en atención
2018-09-01,9,41,12011,Afluencia,42,Núm. asesores,25.13,Promedio de asesores en atención
2018-09-01,9,42,13800,Afluencia,74,Núm. asesores,39.53,Promedio de asesores en atención
2018-09-01,9,43,5736,Afluencia,33,Núm. asesores,17.63,Promedio de asesores en atención
2018-09-01,9,44,3908,Afluencia,24,Núm. asesores,13.80,Promedio de asesores en atención
2018-09-01,9,45,9571,Afluencia,49,Núm. asesores,27.24,Promedio de asesores en atención
2018-09-01,9,46,16180,Afluencia,70,Núm. asesores,39.60,Promedio de asesores en atención
2018-09-01,9,47,6184,Afluencia,28,Núm. asesores,17.57,Promedio de asesores en atención
2018-09-01,9,48,6138,Afluencia,33,Núm. asesores,17.80,Promedio de asesores en atención
2018-09-01,9,49,5030,Afluencia,31,Núm. asesores,16.57,Promedio de asesores en atención
2018-09-01,9,50,15897,Afluencia,62,Núm. asesores,34.43,Promedio de asesores en atención
2018-09-01,9,51,9027,Afluencia,42,Núm. asesores,22.93,Promedio de asesores en atención
2018-09-01,9,52,5509,Afluencia,29,Núm. asesores,17.33,Promedio de asesores en atención
2018-09-01,9,54,7274,Afluencia,39,Núm. asesores,20.13,Promedio de asesores en atención
2018-09-01,9,55,5014,Afluencia,42,Núm. asesores,20.43,Promedio de asesores en atención
2018-09-01,9,56,7950,Afluencia,42,Núm. asesores,22.50,Promedio de asesores en atención
2018-09-01,9,58,13592,Afluencia,64,Núm. asesores,35.60,Promedio de asesores en atención
2018-09-01,9,59,2668,Afluencia,25,Núm. asesores,11.70,Promedio de asesores en atención
2018-09-01,9,60,2940,Afluencia,18,Núm. asesores,13.65,Promedio de asesores en atención
2018-09-01,9,61,5438,Afluencia,37,Núm. asesores,16.77,Promedio de asesores en atención
2018-09-01,9,62,4455,Afluencia,27,Núm. asesores,13.00,Promedio de asesores en atención
2018-09-01,9,63,2344,Afluencia,12,Núm. asesores,6.57,Promedio de asesores en atención
2018-09-01,9,64,4716,Afluencia,28,Núm. asesores,15.13,Promedio de asesores en atención
2018-09-01,9,65,9216,Afluencia,42,Núm. asesores,23.77,Promedio de asesores en atención
2018-09-01,9,67,3028,Afluencia,19,Núm. asesores,10.47,Promedio de asesores en atención
2018-09-01,9,68,11395,Afluencia,51,Núm. asesores,26.90,Promedio de asesores en atención
2018-09-01,9,69,5808,Afluencia,28,Núm. asesores,13.83,Promedio de asesores en atención
2018-09-01,9,70,5953,Afluencia,37,Núm. asesores,20.73,Promedio de asesores en atención
2018-09-01,9,71,7882,Afluencia,40,Núm. asesores,20.70,Promedio de asesores en atención
2018-09-01,9,72,6258,Afluencia,41,Núm. asesores,21.67,Promedio de asesores en atención
2018-09-01,9,73,2172,Afluencia,17,Núm. asesores,9.13,Promedio de asesores en atención
2018-10-01,9,1,4575,Afluencia,22,Núm. asesores,17.43,Promedio de asesores en atención
2018-10-01,9,2,2528,Afluencia,18,Núm. asesores,13.39,Promedio de asesores en atención
2018-10-01,9,3,9992,Afluencia,41,Núm. asesores,26.55,Promedio de asesores en atención
2018-10-01,9,4,5100,Afluencia,35,Núm. asesores,16.19,Promedio de asesores en atención
2018-10-01,9,5,4829,Afluencia,25,Núm. asesores,19.00,Promedio de asesores en atención
2018-10-01,9,6,9142,Afluencia,41,Núm. asesores,22.81,Promedio de asesores en atención
2018-10-01,9,7,9936,Afluencia,47,Núm. asesores,25.16,Promedio de asesores en atención
2018-10-01,9,8,6098,Afluencia,36,Núm. asesores,21.26,Promedio de asesores en atención
2018-10-01,9,10,4708,Afluencia,27,Núm. asesores,19.30,Promedio de asesores en atención
2018-10-01,9,11,7050,Afluencia,32,Núm. asesores,16.00,Promedio de asesores en atención
2018-10-01,9,12,670,Afluencia,3,Núm. asesores,3.00,Promedio de asesores en atención
2018-10-01,9,13,2992,Afluencia,17,Núm. asesores,12.65,Promedio de asesores en atención
2018-10-01,9,14,4654,Afluencia,25,Núm. asesores,19.04,Promedio de asesores en atención
2018-10-01,9,15,7915,Afluencia,37,Núm. asesores,20.13,Promedio de asesores en atención
2018-10-01,9,17,8793,Afluencia,35,Núm. asesores,18.13,Promedio de asesores en atención
2018-10-01,9,18,7524,Afluencia,42,Núm. asesores,31.26,Promedio de asesores en atención
2018-10-01,9,19,5254,Afluencia,25,Núm. asesores,19.61,Promedio de asesores en atención
2018-10-01,9,20,5770,Afluencia,33,Núm. asesores,18.81,Promedio de asesores en atención
2018-10-01,9,21,6761,Afluencia,32,Núm. asesores,17.13,Promedio de asesores en atención
2018-10-01,9,22,11502,Afluencia,44,Núm. asesores,25.61,Promedio de asesores en atención
2018-10-01,9,23,7446,Afluencia,41,Núm. asesores,21.55,Promedio de asesores en atención
2018-10-01,9,24,4474,Afluencia,27,Núm. asesores,14.81,Promedio de asesores en atención
2018-10-01,9,25,10311,Afluencia,34,Núm. asesores,26.00,Promedio de asesores en atención
2018-10-01,9,26,8461,Afluencia,32,Núm. asesores,15.94,Promedio de asesores en atención
2018-10-01,9,27,7099,Afluencia,32,Núm. asesores,24.52,Promedio de asesores en atención
2018-10-01,9,28,3340,Afluencia,29,Núm. asesores,14.87,Promedio de asesores en atención
2018-10-01,9,30,3104,Afluencia,13,Núm. asesores,9.70,Promedio de asesores en atención
2018-10-01,9,31,8194,Afluencia,47,Núm. asesores,25.52,Promedio de asesores en atención
2018-10-01,9,32,6576,Afluencia,27,Núm. asesores,21.30,Promedio de asesores en atención
2018-10-01,9,33,6641,Afluencia,35,Núm. asesores,16.26,Promedio de asesores en atención
2018-10-01,9,34,3856,Afluencia,29,Núm. asesores,13.94,Promedio de asesores en atención
2018-10-01,9,35,9774,Afluencia,59,Núm. asesores,30.61,Promedio de asesores en atención
2018-10-01,9,36,11064,Afluencia,44,Núm. asesores,25.68,Promedio de asesores en atención
2018-10-01,9,37,12331,Afluencia,51,Núm. asesores,29.61,Promedio de asesores en atención
2018-10-01,9,39,13316,Afluencia,66,Núm. asesores,32.58,Promedio de asesores en atención
2018-10-01,9,40,10620,Afluencia,50,Núm. asesores,25.42,Promedio de asesores en atención
2018-10-01,9,41,12343,Afluencia,47,Núm. asesores,25.68,Promedio de asesores en atención
2018-10-01,9,42,13813,Afluencia,74,Núm. asesores,38.35,Promedio de asesores en atención
2018-10-01,9,43,5502,Afluencia,29,Núm. asesores,16.39,Promedio de asesores en atención
2018-10-01,9,44,3957,Afluencia,23,Núm. asesores,12.87,Promedio de asesores en atención
2018-10-01,9,45,10270,Afluencia,49,Núm. asesores,27.87,Promedio de asesores en atención
2018-10-01,9,46,15925,Afluencia,71,Núm. asesores,37.90,Promedio de asesores en atención
2018-10-01,9,47,6270,Afluencia,28,Núm. asesores,17.55,Promedio de asesores en atención
2018-10-01,9,48,6592,Afluencia,33,Núm. asesores,16.71,Promedio de asesores en atención
2018-10-01,9,49,4972,Afluencia,30,Núm. asesores,14.97,Promedio de asesores en atención
2018-10-01,9,50,16462,Afluencia,74,Núm. asesores,36.77,Promedio de asesores en atención
2018-10-01,9,51,9723,Afluencia,43,Núm. asesores,23.00,Promedio de asesores en atención
2018-10-01,9,52,5600,Afluencia,29,Núm. asesores,17.45,Promedio de asesores en atención
2018-10-01,9,54,7602,Afluencia,40,Núm. asesores,20.16,Promedio de asesores en atención
2018-10-01,9,55,5556,Afluencia,43,Núm. asesores,25.39,Promedio de asesores en atención
2018-10-01,9,56,8305,Afluencia,40,Núm. asesores,22.26,Promedio de asesores en atención
2018-10-01,9,58,13641,Afluencia,68,Núm. asesores,35.74,Promedio de asesores en atención
2018-10-01,9,59,2567,Afluencia,24,Núm. asesores,11.48,Promedio de asesores en atención
2018-10-01,9,60,3357,Afluencia,17,Núm. asesores,13.43,Promedio de asesores en atención
2018-10-01,9,61,5535,Afluencia,35,Núm. asesores,15.97,Promedio de asesores en atención
2018-10-01,9,62,4496,Afluencia,26,Núm. asesores,12.48,Promedio de asesores en atención
2018-10-01,9,63,2367,Afluencia,12,Núm. asesores,6.77,Promedio de asesores en atención
2018-10-01,9,64,4781,Afluencia,28,Núm. asesores,15.13,Promedio de asesores en atención
2018-10-01,9,65,9047,Afluencia,41,Núm. asesores,23.42,Promedio de asesores en atención
2018-10-01,9,67,3285,Afluencia,19,Núm. asesores,9.71,Promedio de asesores en atención
2018-10-01,9,68,10796,Afluencia,51,Núm. asesores,26.19,Promedio de asesores en atención
2018-10-01,9,69,6156,Afluencia,25,Núm. asesores,13.77,Promedio de asesores en atención
2018-10-01,9,70,6195,Afluencia,37,Núm. asesores,20.39,Promedio de asesores en atención
2018-10-01,9,71,8260,Afluencia,40,Núm. asesores,20.65,Promedio de asesores en atención
2018-10-01,9,72,6388,Afluencia,41,Núm. asesores,20.68,Promedio de asesores en atención
2018-10-01,9,73,2314,Afluencia,16,Núm. asesores,8.74,Promedio de asesores en atención
2017-09-01,9,1,4821,Afluencia,26,Núm. asesores,22.29,Promedio de asesores en atención
2017-09-01,9,2,1694,Afluencia,19,Núm. asesores,13.23,Promedio de asesores en atención
2017-09-01,9,3,9525,Afluencia,48,Núm. asesores,30.63,Promedio de asesores en atención
2017-09-01,9,4,5295,Afluencia,39,Núm. asesores,18.23,Promedio de asesores en atención
2017-09-01,9,5,4764,Afluencia,27,Núm. asesores,21.00,Promedio de asesores en atención
2017-09-01,9,6,9089,Afluencia,46,Núm. asesores,24.00,Promedio de asesores en atención
2017-09-01,9,7,11391,Afluencia,72,Núm. asesores,29.47,Promedio de asesores en atención
2017-09-01,9,8,4331,Afluencia,37,Núm. asesores,20.90,Promedio de asesores en atención
2017-09-01,9,10,5442,Afluencia,31,Núm. asesores,24.33,Promedio de asesores en atención
2017-09-01,9,11,7693,Afluencia,41,Núm. asesores,20.50,Promedio de asesores en atención
2017-09-01,9,12,589,Afluencia,4,Núm. asesores,3.95,Promedio de asesores en atención
2017-09-01,9,13,3268,Afluencia,19,Núm. asesores,16.10,Promedio de asesores en atención
2017-09-01,9,14,4586,Afluencia,23,Núm. asesores,19.05,Promedio de asesores en atención
2017-09-01,9,15,8963,Afluencia,41,Núm. asesores,22.17,Promedio de asesores en atención
2017-09-01,9,17,8083,Afluencia,30,Núm. asesores,17.53,Promedio de asesores en atención
2017-09-01,9,18,6723,Afluencia,42,Núm. asesores,30.52,Promedio de asesores en atención
2017-09-01,9,19,5022,Afluencia,27,Núm. asesores,20.24,Promedio de asesores en atención
2017-09-01,9,20,4632,Afluencia,36,Núm. asesores,20.63,Promedio de asesores en atención
2017-09-01,9,21,7108,Afluencia,33,Núm. asesores,18.93,Promedio de asesores en atención
2017-09-01,9,22,11209,Afluencia,47,Núm. asesores,26.69,Promedio de asesores en atención
2017-09-01,9,23,7546,Afluencia,42,Núm. asesores,21.80,Promedio de asesores en atención
2017-09-01,9,24,5445,Afluencia,30,Núm. asesores,17.10,Promedio de asesores en atención
2017-09-01,9,25,9662,Afluencia,37,Núm. asesores,30.24,Promedio de asesores en atención
2017-09-01,9,26,7430,Afluencia,30,Núm. asesores,17.00,Promedio de asesores en atención
2017-09-01,9,27,6798,Afluencia,33,Núm. asesores,28.72,Promedio de asesores en atención
2017-09-01,9,28,3530,Afluencia,34,Núm. asesores,17.37,Promedio de asesores en atención
2017-09-01,9,30,2491,Afluencia,21,Núm. asesores,16.48,Promedio de asesores en atención
2017-09-01,9,31,7556,Afluencia,46,Núm. asesores,23.43,Promedio de asesores en atención
2017-09-01,9,32,6402,Afluencia,31,Núm. asesores,26.95,Promedio de asesores en atención
2017-09-01,9,33,8272,Afluencia,41,Núm. asesores,19.43,Promedio de asesores en atención
2017-09-01,9,34,5416,Afluencia,31,Núm. asesores,17.87,Promedio de asesores en atención
2017-09-01,9,35,11909,Afluencia,66,Núm. asesores,34.70,Promedio de asesores en atención
2017-09-01,9,36,10645,Afluencia,48,Núm. asesores,28.87,Promedio de asesores en atención
2017-09-01,9,37,9495,Afluencia,48,Núm. asesores,27.70,Promedio de asesores en atención
2017-09-01,9,39,13202,Afluencia,70,Núm. asesores,37.96,Promedio de asesores en atención
2017-09-01,9,40,11160,Afluencia,43,Núm. asesores,25.47,Promedio de asesores en atención
2017-09-01,9,41,12151,Afluencia,43,Núm. asesores,26.00,Promedio de asesores en atención
2017-09-01,9,42,15994,Afluencia,82,Núm. asesores,44.07,Promedio de asesores en atención
2017-09-01,9,43,6764,Afluencia,31,Núm. asesores,17.97,Promedio de asesores en atención
2017-09-01,9,44,3940,Afluencia,27,Núm. asesores,14.90,Promedio de asesores en atención
2017-09-01,9,45,7954,Afluencia,54,Núm. asesores,30.63,Promedio de asesores en atención
2017-09-01,9,46,13913,Afluencia,68,Núm. asesores,38.86,Promedio de asesores en atención
2017-09-01,9,47,6356,Afluencia,33,Núm. asesores,18.83,Promedio de asesores en atención
2017-09-01,9,48,6569,Afluencia,30,Núm. asesores,17.13,Promedio de asesores en atención
2017-09-01,9,49,5533,Afluencia,31,Núm. asesores,19.23,Promedio de asesores en atención
2017-09-01,9,50,15963,Afluencia,63,Núm. asesores,37.33,Promedio de asesores en atención
2017-09-01,9,51,10582,Afluencia,50,Núm. asesores,26.73,Promedio de asesores en atención
2017-09-01,9,52,5924,Afluencia,31,Núm. asesores,17.73,Promedio de asesores en atención
2017-09-01,9,54,8126,Afluencia,40,Núm. asesores,17.93,Promedio de asesores en atención
2017-09-01,9,55,5537,Afluencia,38,Núm. asesores,19.20,Promedio de asesores en atención
2017-09-01,9,56,9016,Afluencia,39,Núm. asesores,23.00,Promedio de asesores en atención
2017-09-01,9,58,11603,Afluencia,63,Núm. asesores,37.12,Promedio de asesores en atención
2017-09-01,9,59,2898,Afluencia,27,Núm. asesores,13.23,Promedio de asesores en atención
2017-09-01,9,60,3203,Afluencia,17,Núm. asesores,13.67,Promedio de asesores en atención
2017-09-01,9,61,5723,Afluencia,45,Núm. asesores,18.50,Promedio de asesores en atención
2017-09-01,9,62,4265,Afluencia,29,Núm. asesores,13.67,Promedio de asesores en atención
2017-09-01,9,63,2184,Afluencia,16,Núm. asesores,7.97,Promedio de asesores en atención
2017-09-01,9,64,4704,Afluencia,31,Núm. asesores,16.53,Promedio de asesores en atención
2017-09-01,9,65,6869,Afluencia,40,Núm. asesores,19.72,Promedio de asesores en atención
2017-09-01,9,67,3443,Afluencia,22,Núm. asesores,12.23,Promedio de asesores en atención
2017-09-01,9,68,10740,Afluencia,45,Núm. asesores,22.70,Promedio de asesores en atención
2017-09-01,9,69,5238,Afluencia,28,Núm. asesores,14.23,Promedio de asesores en atención
2017-09-01,9,70,5687,Afluencia,35,Núm. asesores,18.47,Promedio de asesores en atención
2017-09-01,9,71,8435,Afluencia,44,Núm. asesores,22.23,Promedio de asesores en atención
